SiteID,route,state,REGION,stop,wet_prop_300,wet_prop_600,wet_prop_1000,wet_prop_5000,wet_prop_10000,T_ROAD_LEN_300,T_ROAD_LEN_600,T_ROAD_LEN_1000,T_ROAD_LEN_5000,T_ROAD_LEN_10000,P_ROAD_LEN_300,P_ROAD_LEN_600,P_ROAD_LEN_1000,P_ROAD_LEN_5000,P_ROAD_LEN_10000,S_ROAD_LEN_300,S_ROAD_LEN_600,S_ROAD_LEN_1000,S_ROAD_LEN_5000,S_ROAD_LEN_10000,O_ROAD_LEN_300,O_ROAD_LEN_600,O_ROAD_LEN_1000,O_ROAD_LEN_5000,O_ROAD_LEN_10000,PS_ROAD_LEN_300,PS_ROAD_LEN_600,PS_ROAD_LEN_1000,PS_ROAD_LEN_5000,PS_ROAD_LEN_10000,imperv300,imperv600,imperv1000,imperv5,imperv10,PROP_FOR_300,PROP_FOR_600,PROP_FOR_1000,PROP_FOR_5000,PROP_FOR_10000,PROP_DEV_300,PROP_DEV_600,PROP_DEV_1000,PROP_DEV_5000,PROP_DEV_10000,PROP_AGR_300,PROP_AGR_600,PROP_AGR_1000,PROP_AGR_5000,PROP_AGR_10000,Num.Surveys,Num.Years,Car.Count,Noise.Num,NOISE_LEV,ANFO,HYCI,HYGR,HYSQ,LICA,LICL,LIPA,LIPI,LISP,LISY,HYCV,PSTR,richness,NPP
12722,500518,MN,MW,1,0.606938616,0.337986762,0.300203103,0.326785266,0.304959922,697.2,1424.5,1967.7,9424.6,38406.4,0,0,0,0,0,0,0,0,0,0,697.2,1424.5,1967.7,9424.6,38406.4,0,0,0,0,0,0.005142857,0.002693227,0.001510357,0.000321489,0.000386443,0.26667,0.51076,0.56674,0.53348,0.55531,0,0,0,7.00E-04,6.00E-04,0,0,0,0.00028,7.00E-05,33,11,0.6,3,0.090909091,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,0,6,75
12733,500520,MN,MW,2,0,0.082053926,0.106075864,0.034292546,0.058902514,582,1227.8,5965.7,152833.4,553077.2,0,0,0,0,0,0,0,0,0,0,582,1227.8,5965.7,152833.4,553077.2,0,0,0,0,0,0.001832797,0.001338141,0.002304598,0.003859873,0.004163361,0.00322,0.00481,0.00172,0.00707,0.00823,0,0,0,0.00316,0.0031,0.7299,0.59696,0.50575,0.85432,0.84802,11,4,0,1,0.090909091,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,4,91
12749,500521,MN,MW,8,0.387732286,0.134127762,0.11558943,0.095859572,0.117666469,520.4,2080.8,3833,106066.3,376474.6,0,0,0,0,0,0,0,0,7592.6,19532.5,520.4,2080.8,3833,98473.7,356942.1,0,0,0,7592.6,19532.5,0.003225806,0.003696872,0.002672983,0.006483943,0.004785869,0.06774,0.04812,0.05972,0.03633,0.08628,0.01613,0.01043,0.00517,0.00644,0.00366,0.57097,0.75942,0.71088,0.68543,0.64219,29,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,6,92
12754,500522,MN,MW,3,0.221477104,0.284718242,0.236319501,0.166163576,0.272377287,722.1,2825,5183.1,157995.1,499817.8,0,0,0,0,0,0,0,0,7473.5,22213.5,722.1,2825,5183.1,150521.6,477604.3,0,0,0,7473.5,22213.5,0.0129653,0.006929196,0.004155133,0.01280538,0.007263642,0.49842,0.54495,0.54988,0.42657,0.40032,0,0,0,0.01881,0.00946,0,0.02864,0.01067,0.06889,0.04554,32,11,0.6,3,0.09375,NA,NA,NA,NA,NA,1,NA,0,NA,1,1,1,6,96
12766,500523,MN,MW,5,0.015589946,0.237055544,0.449711665,0.48610636,0.369567212,515,1323.9,2515.7,62792.7,284134.6,0,0,0,0,0,0,0,0,0,0,515,1323.9,2515.7,62792.7,284134.6,0,0,0,0,0,0.002866242,0.001705179,0.001282051,0.000708212,0.001382081,0.07643,0.25099,0.25727,0.34407,0.39024,0,0,0,0,0,0,0,0,0.00214,0.00829,15,5,0,0,0,NA,NA,NA,NA,NA,1,NA,0,NA,1,1,1,6,95
12772,500524,MN,MW,1,0.217266443,0.249678849,0.197186693,0.150450155,0.222410414,1226.1,3371.7,7310.6,115194.5,579956.2,0,0,0,0,12604,0,0,0,0,232,1226.1,3371.7,7310.6,115194.5,567120.2,0,0,0,0,12836,0.012347267,0.005755396,0.004450834,0.00255175,0.004555672,0.28296,0.31974,0.27545,0.40364,0.36303,0,0,0,0.00169,0.00992,0,0.02398,0.01524,0.04613,0.03846,25,9,0.615384615,0,0,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,1,7,98
12788,500527,MN,MW,7,0,0,0.002343647,0.046485425,0.081412618,861.9,1761.4,3247,140835.2,561498.4,0,0,0,0,0,0,0,0,0,0,861.9,1761.4,4427.1,140835.2,561498.4,0,0,0,0,0,0.010127389,0.004788508,0.002809442,0.005309854,0.006980137,0,0,0,0.01594,0.02175,0,0,0,0.00258,0.0073,0.91083,0.95371,0.94759,0.8336,0.77001,9,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,2,103
12810,500529,MN,MW,9,0.393904213,0.298514195,0.23598429,0.241555244,0.255158421,843.8,5305.1,15341.9,303529.2,1249729.5,0,0,0,0,0,0,0,0,5329.6,43765.7,843.8,5305.1,15341.9,298199.6,1205963.8,0,0,0,5329.6,43765.7,0.011142857,0.017185008,0.019182969,0.016231302,0.026304173,0.35873,0.33413,0.34177,0.3185,0.27488,0,0.05183,0.0653,0.06459,0.08394,0,0.11722,0.16024,0.20982,0.189,38,13,0,6,0.157894737,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,1,7,105
12814,500531,MN,MW,3,0,0.001241255,0.000953749,0.026749455,0.033987579,597.2,2119.2,3940.7,108913.9,529787.4,0,0,0,0,1603.1,0,0,0,9428.2,19702.3,597.2,2119.2,3940.7,99485.7,508482,0,0,0,9428.2,21305.4,0.002435897,0.002832,0.001956897,0.00310544,0.003714316,0,0,0,0.00475,0.00406,0,0,0,0.00234,0.00259,0.9359,0.944,0.96293,0.90723,0.88057,13,6,0,1,0.076923077,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,3,96
12829,500532,MN,MW,8,0.152902776,0.123118784,0.077167557,0.036773136,0.022679757,1043.7,1959.7,3539.5,129595.3,503218.3,0,0,0,0,0,0,0,0,10308.6,25804.8,1043.7,1959.7,3539.5,119286.7,477413.5,0,0,0,10308.6,25804.8,0.006063492,0.002912,0.001925841,0.00869163,0.005553027,0,0.0048,0.00316,0.01892,0.01238,0,0,0,0.01226,0.0056,0.26349,0.4928,0.58321,0.78719,0.85897,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,100
12834,500533,MN,MW,3,0,0,0,0.001829112,0.022202143,1067.4,2643.3,6636.1,148118.4,528569.5,0,0,0,0,0,0,0,0,0,31660.6,1067.4,2643.3,6636.1,148118.4,496908.9,0,0,0,0,31660.6,0.010801282,0.004979984,0.007228292,0.00686258,0.006991983,0,0,0.00489,0.00541,0.00862,0,0,0.01093,0.00889,0.00838,0.84615,0.92154,0.89707,0.91264,0.90153,12,4,0,1,0.083333333,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,1,104
12850,500534,MN,MW,9,0.245199965,0.283827999,0.296561802,0.1819107,0.185840298,1421.3,3124.1,7913,146366,790550.4,0,0,0,0,0,0,0,0,12845.2,92592.5,1421.3,3124.1,7913,133520.8,697957.9,0,0,0,12845.2,92592.5,0.031528662,0.016269968,0.013766571,0.009505805,0.021326138,0.09554,0.1877,0.22299,0.12208,0.10349,0.09236,0.03994,0.02823,0.02461,0.04592,0.26115,0.16933,0.13195,0.47611,0.45997,40,14,0.928571429,1,0.025,NA,NA,NA,NA,NA,0,NA,1,NA,1,1,1,6,111
13579,520102,MO,MW,8,0.085296264,0.050747295,0.020913248,0.010087013,0.022101101,599.3142753,1199.635846,2462.147158,101209.6882,374167.4077,0,0,0,0,0,0,0,0,9233.791224,21710.05368,599.3142753,1199.635846,2462.147158,91975.89697,352457.3541,0,0,0,9233.791224,21710.05368,0.006302251,0.00305044,0.00204023,0.004475307,0.003769525,0.276527331,0.299439552,0.323275862,0.263278409,0.264234635,0,0,0,0.004084779,0.002957099,0.372990354,0.382706165,0.344252874,0.110634234,0.141963767,13,5,0.076923077,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,7,127
13584,520104,MO,MW,3,0,0.002968605,0.003807324,0.012380882,0.028140735,770.1004162,2291.228018,6467.922686,130457.6194,506334.2002,0,0,0,0,0,613.1575283,1317.526464,2184.090577,11592.45747,59315.38453,156.9428879,973.701554,4283.832109,118865.162,447018.8156,613.1575283,1317.526464,2184.090577,11592.45747,59315.38453,0.016109325,0.008684211,0.006865457,0.003206199,0.004137394,0.366559486,0.485645933,0.484874676,0.413215058,0.347078909,0,0,0.001152406,0.000483225,0.002430766,0,0,0,0.023505454,0.063220061,19,7,0.105263158,2,0.105263158,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,5,135
13599,520105,MO,MW,8,0.028932412,0.019635881,0.018843948,0.021281932,0.029562994,878.7022721,1916.024071,2905.71429,91469.71325,387794.886,0,0,0,0,0,0,0,0,9781.801752,21344.97593,878.7022721,1916.024071,2905.71429,81687.9115,366449.9101,0,0,0,9781.801752,21344.97593,0.016096774,0.008504823,0.00466954,0.006027985,0.00419986,0.441935484,0.195337621,0.247701149,0.123229348,0.146473436,0.038709677,0.020900322,0.011494253,0.009458822,0.005034045,0.151612903,0.336012862,0.290229885,0.434737581,0.394384308,9,4,0,0,0,0,NA,NA,NA,0,1,NA,NA,1,NA,NA,1,6,131
13610,520107,MO,MW,9,0.009544636,0.026306999,0.021236282,0.024204763,0.035909702,3138.247952,6769.192246,10837.21674,144472.9891,508313.1729,0,0,0,0,0,1166.860269,2354.327344,3873.297544,31324.17129,83198.49211,1971.387683,4414.864902,6963.919199,113148.8178,425114.6808,1166.860269,2354.327344,3873.297544,31324.17129,83198.49211,0.050761905,0.03014377,0.014477698,0.005166724,0.00540569,0,0.023162939,0.063309353,0.079852721,0.123864454,0.079365079,0.041533546,0.014964029,0.005937176,0.006731295,0.457142857,0.388178914,0.530359712,0.585456219,0.497773495,12,4,1.583333333,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,5,130
13613,520108,MO,MW,2,0.005016639,0.00627506,0.015805675,0.087165336,0.093324777,675.0897288,2979.853582,10737.03702,108554.4382,595080.3495,0,0,0,0,0,0,0,0,0,96180.47859,675.0897288,2979.853582,10737.03702,108554.4382,498899.8709,0,0,0,0,96180.47859,0.008903226,0.00882919,0.020169443,0.007064597,0.016737316,0.270967742,0.428227747,0.344342332,0.14134487,0.106370493,0,0.007217322,0.036473291,0.011310811,0.032724072,0.096774194,0.088211708,0.159103963,0.554597966,0.53205958,20,7,0,2,0.1,0,NA,NA,NA,1,NA,NA,NA,0,NA,1,1,5,133
13625,520109,MO,MW,4,0.005487137,0.007686421,0.007636362,0.033848525,0.074077979,991.6396956,2550.74291,4198.267027,133973.8605,488195.0017,0,0,0,0,0,0,0,0,1652.679078,22463.40163,991.6396956,2550.74291,4198.267027,132321.1814,465731.6001,0,0,0,1652.679078,22463.40163,0.009453376,0.006256,0.003703278,0.009801749,0.006415407,0.003215434,0.0528,0.087694077,0.14669198,0.155090828,0,0,0.002587694,0.010298009,0.007611432,0.327974277,0.1592,0.139447959,0.171015994,0.188030549,9,3,0,1,0.111111111,NA,NA,NA,NA,1,0,NA,NA,1,NA,1,1,7,139
13638,520110,MO,MW,7,0.001873786,0.000468446,0.000711541,0.007137848,0.024865065,704.8047552,1305.245422,3846.701112,111675.2486,423048.4951,0,0,0,0,0,0,0,0,0,4610.401004,704.8047552,1305.245422,3846.701112,111675.2486,418438.0941,0,0,0,0,4610.401004,0.006170886,0.003567438,0.003861415,0.005137107,0.004504764,0.363924051,0.160415004,0.107820587,0.159476658,0.197104985,0,0.003192338,0.001437608,0.005937655,0.005154876,0.066455696,0.221069433,0.292409431,0.319885389,0.369203641,18,6,0.0625,0,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,6,133
13642,520112,MO,MW,1,0.07006621,0.032707885,0.02561046,0.025688764,0.029965562,2092.256185,6575.868489,12147.73372,182829.5027,857234.9044,0,0,0,0,0,774.2050787,2216.8499,3891.485651,43891.84559,104223.4728,1318.051106,4359.018589,8256.248073,138937.6571,753011.4316,774.2050787,2216.8499,3891.485651,43891.84559,104223.4728,0.063449367,0.055294586,0.039922213,0.023950315,0.031601492,0.018987342,0.026273885,0.032267358,0.191388496,0.205959175,0.123417722,0.109076433,0.078651685,0.046106758,0.063866387,0.170886076,0.143312102,0.184961106,0.233364401,0.194294541,19,7,2.052631579,13,0.684210526,0,NA,NA,NA,1,NA,NA,NA,0,NA,1,1,4,135
13661,520113,MO,MW,10,0.130573989,0.095927414,0.065373572,0.080657879,0.181715264,1685.440969,4311.34283,7932.672921,275285.3145,633769.8068,0,0,0,0,0,0,0,0,62687.05441,118453.9346,1685.440969,4311.34283,7932.672921,212598.2601,515315.8722,0,0,0,62687.05441,118453.9346,0.024793651,0.008363927,0.00828777,0.057463094,0.020619428,0.187301587,0.113328013,0.109064748,0.060615126,0.095360832,0.022222222,0.005586592,0.015539568,0.116501168,0.039585533,0.120634921,0.241819633,0.257266187,0.328470009,0.263975468,17,6,0.8125,0,0,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,8,140
13667,520114,MO,MW,6,0.005655994,0.001413998,0.001231354,0.034499264,0.029009956,672.9674807,2502.685668,5390.990357,128999.2439,547785.5569,0,0,0,0,0,0,0,0,26717.79828,75932.25703,672.9674807,2502.685668,5390.990357,102281.4456,471853.2999,0,0,0,26717.79828,75932.25703,0.007165605,0.005315243,0.003621435,0.002733842,0.003282197,0.433121019,0.62330407,0.647940075,0.662489788,0.606742801,0,0,0,0.000886005,0.002206369,0,0,0,0.038903656,0.027014354,25,8,1.28,4,0.16,0,NA,NA,NA,1,0,0,NA,1,NA,NA,NA,5,138
13673,520115,MO,MW,2,0.130202267,0.085473648,0.123507601,0.148306997,0.094034873,607.1657438,4384.321535,10444.46235,134535.4934,631489.9408,0,0,0,0,0,607.1657438,1282.016626,2166.064467,11713.71152,67568.22699,0,3102.304909,8278.39788,122821.7819,563921.7138,607.1657438,1282.016626,2166.064467,11713.71152,67568.22699,0.011246006,0.015828663,0.011325474,0.00503377,0.008070454,0.373801917,0.366693355,0.413168488,0.386809495,0.453547008,0.006389776,0.020816653,0.013801035,0.007363855,0.014785793,0.293929712,0.220176141,0.12679701,0.298443235,0.21863988,21,7,1.285714286,0,0,0,NA,NA,NA,1,1,0,NA,1,0,NA,1,7,133
13682,520116,MO,MW,1,0.011422632,0.004349509,0.003629166,0.008517456,0.015004086,1491.022776,2681.441383,4775.712713,134674.2222,476832.1906,0,0,0,0,0,0,0,0,8822.977092,22935.60817,1491.022776,2681.441383,4775.712713,125851.2452,453896.5824,0,0,0,8822.977092,22935.60817,0.004487179,0.002107372,0.001654222,0.003628665,0.002732414,0.657051282,0.767628205,0.788052843,0.833962351,0.85334576,0,0,0,0.000368205,0.000284782,0,0,0,0,0.000399846,23,7,0.043478261,1,0.043478261,0,NA,NA,NA,1,1,1,NA,1,NA,1,NA,8,136
13701,520117,MO,MW,10,0.19469646,0.259468203,0.262643742,0.076622339,0.050412712,2022.028804,4783.541934,6893.563513,169971.6941,837664.3083,0,0,0,0,0,0,0,0,6910.147213,83355.86328,2022.028804,4783.541934,6893.563513,163061.5469,754308.445,0,0,0,6910.147213,83355.86328,0.010612903,0.005068054,0.00261282,0.006039814,0.018210302,0.661290323,0.666132906,0.609657948,0.235602094,0.17896696,0,0,0,0.007490938,0.033195832,0.05483871,0.019215372,0.006898534,0.23959496,0.279699339,20,7,0,0,0,0,NA,NA,NA,0,NA,NA,NA,1,NA,1,1,7,145
13707,520118,MO,MW,6,0.004289485,0.001857983,0.001697346,0.03795999,0.032511057,1231.082081,3263.87703,5532.653851,120337.2942,589497.7636,0,0,0,0,0,595.0400724,1195.156993,1995.127734,22182.50916,84803.53983,636.0420087,2068.720037,3537.526117,98154.785,504694.2238,595.0400724,1195.156993,1995.127734,22182.50916,84803.53983,0.010128205,0.006567763,0.003434895,0.001751982,0.003773362,0.205128205,0.302325581,0.334866341,0.387790089,0.443915784,0,0,0,0.000276138,0.003751125,0,0,0.029893648,0.115540828,0.08103179,14,5,0.333333333,1,0.071428571,NA,NA,NA,NA,0,NA,0,NA,1,NA,1,NA,5,143
13717,520119,MO,MW,6,0.018568305,0.012497458,0.006377213,0.007959641,0.008863127,1384.024324,3508.812279,7191.51167,110272.7283,409944.1684,0,0,0,0,0,0,0,0,0,0,1384.024324,3508.812279,7191.51167,110272.7283,409944.1684,0,0,0,0,0,0.017677419,0.007,0.004445083,0.00208959,0.001908243,0.677419355,0.7536,0.843588269,0.912458145,0.871433749,0.035483871,0.0088,0.003162737,0.000310677,0.000581071,0,0,0,0.002450896,0.001409528,25,8,0.16,6,0.24,NA,NA,NA,NA,1,1,0,NA,1,NA,1,0,7,139
13730,520120,MO,MW,9,0,0.000703583,0.001172975,0.004555851,0.004457863,601.7456736,1510.128759,3001.566104,119366.9831,357023.8207,0,0,0,0,0,0,0,0,16421.83539,37038.5822,601.7456736,1510.128759,3001.566104,102945.1478,319985.2385,0,0,0,16421.83539,37038.5822,0.006709677,0.003098479,0.002113283,0.005039867,0.003926516,0.932258065,0.943154524,0.877228292,0.678632656,0.634782058,0,0,0,0.005177591,0.00297435,0,0,0,0.001047024,0.00224083,18,6,0,0,0,0,NA,NA,NA,1,0,0,NA,1,NA,1,1,7,148
13738,520121,MO,MW,7,0.017865266,0.006206664,0.006760994,0.014394869,0.013265872,995.5035911,3340.29581,6871.534567,129199.9606,412109.4551,0,0,0,0,0,0,0,0,0,7235.757259,995.5035911,3340.29581,6871.534567,129199.9606,404873.6978,0,0,0,0,7235.757259,0.010539683,0.00688,0.003794194,0.003394127,0.002695444,0.273015873,0.3776,0.490658235,0.638298852,0.762676516,0.025396825,0.0096,0.004024145,0.002002163,0.001199548,0,0,0,0,0,20,7,2.85,2,0.1,0,NA,NA,NA,0,1,1,NA,1,NA,1,NA,7,143
13744,520122,MO,MW,3,0.004100934,0.005117643,0.003079232,0.007405291,0.014459161,1022.163049,1667.827007,3568.118015,110431.5307,421120.0435,0,0,0,0,0,0,0,0,33117.4969,89830.57742,1022.163049,1667.827007,3568.118015,77314.03376,331289.4661,0,0,0,33117.4969,89830.57742,0.00768254,0.003407643,0.003783084,0.004740415,0.00388366,0.26031746,0.574840764,0.603855006,0.613499333,0.588710605,0,0,0.001726122,0.006662218,0.004237191,0.158730159,0.072452229,0.03164557,0.018329728,0.027744537,18,6,0.235294118,1,0.055555556,1,0,NA,NA,1,0,NA,NA,1,NA,1,0,7,152
13753,520123,MO,MW,2,0.003908707,0.010358378,0.012821374,0.004800142,0.008297865,599.7864709,2793.580408,6690.178145,160709.1268,672413.2815,0,0,0,0,0,0,0,0,12822.25288,54795.95139,599.7864709,2793.580408,6690.178145,147886.8739,617617.3301,0,0,0,12822.25288,54795.95139,0.007378641,0.009440448,0.009197584,0.009457357,0.007254654,0,0.017585931,0.05205637,0.175265798,0.327662586,0,0.007993605,0.01553063,0.016166521,0.011028904,0,0,0,0.017639343,0.017984535,21,7,0.666666667,0,0,NA,NA,NA,NA,1,0,0,NA,1,NA,1,1,8,146
13764,520124,MO,MW,3,0.031118273,0.022748883,0.028368743,0.007551154,0.007672321,676.2108414,1718.288298,6676.956519,200948.2156,855158.7595,0,0,0,0,0,0,0,1543.958134,20362.95496,77906.74176,676.2108414,1718.288298,5132.998385,180585.2606,777252.0177,0,0,1543.958134,20362.95496,77906.74176,0.011575563,0.005112,0.013682394,0.01249137,0.018616225,0.028938907,0.0072,0.022151899,0.246007272,0.407150007,0.035369775,0.0168,0.03164557,0.024531689,0.036227548,0,0.0096,0.018411968,0.001714457,0.002859313,17,6,0.941176471,0,0,NA,NA,NA,NA,1,NA,0,NA,1,NA,1,1,6,142
13781,520125,MO,MW,10,0,0.000703786,0.00071851,0.002754667,0.003525937,1217.90251,3204.615253,5664.299113,116457.5653,437176.6006,0,0,0,0,0,602.7905389,1216.71599,2040.78393,21457.68195,45669.7859,615.1119711,1987.899263,3623.515183,94999.88335,391506.8147,602.7905389,1216.71599,2040.78393,21457.68195,45669.7859,0.014967742,0.007530072,0.004741379,0.002787117,0.00221505,0.64516129,0.529270249,0.530172414,0.737293889,0.77126896,0,0,0.002586207,0.000909018,0.000417109,0,0,0,0.002289804,0.00110462,24,8,0.416666667,2,0.083333333,NA,NA,NA,NA,0,1,0,NA,1,NA,1,NA,5,146
13787,520126,MO,MW,6,0,0.001573711,0.002999453,0.003472888,0.002915891,900.9498256,2446.792794,5794.247952,92912.66391,306512.8221,0,0,0,0,0,601.4836102,1202.555933,2014.389616,10740.14795,22474.23133,299.4662154,1244.236861,3779.858336,82172.51596,284038.5907,601.4836102,1202.555933,2014.389616,10740.14795,22474.23133,0.020732484,0.011382894,0.008342906,0.002504372,0.001943935,0.831210191,0.808952838,0.784893739,0.707621853,0.77634588,0,0,0.003159104,0.000471763,0.000253139,0,0,0,0.003497952,0.001225423,17,6,0.882352941,3,0.176470588,0,NA,NA,NA,1,1,0,NA,1,NA,1,0,7,148
13800,520127,MO,MW,9,0,0,0.01186864,0.033864345,0.032077755,603.0461832,1225.564652,2541.432973,83428.16357,353989.4699,0,0,0,0,517.0577456,0,0,458.3806447,10587.78713,34944.16596,603.0461832,1225.564652,2083.052328,72840.37644,318528.2462,0,0,458.3806447,10587.78713,35461.22371,0.009522293,0.003925159,0.002652061,0.002420494,0.003186855,0.697452229,0.825636943,0.82732776,0.885090666,0.852017099,0,0,0,0.000115059,0.002450896,0,0,0,0,0.00168571,12,4,0,0,0,1,1,NA,NA,0,1,0,NA,1,NA,1,0,8,153
13811,520128,MO,MW,10,0.007450972,0.017147717,0.048762499,0.020325974,0.022749477,949.0072574,2235.758882,4483.840177,118492.8743,802347.1043,0,0,0,0,0,0,0,0,0,74322.64847,949.0072574,2235.758882,4483.840177,118492.8743,728024.4559,0,0,0,0,74322.64847,0.007929936,0.005155626,0.003061401,0.002621398,0.018903224,0,0.008778931,0.032285961,0.119315567,0.141452932,0,0,0,0.001438369,0.035747983,0.261146497,0.24660814,0.367252811,0.55923778,0.514561543,3,1,0,2,0.666666667,1,0,NA,NA,1,0,NA,NA,1,NA,0,0,5,155
13819,520202,MO,MW,8,0.004909882,0.002842334,0.005960075,0.016320503,0.01405417,596.385752,1196.558516,1996.382721,112651.9273,461005.4295,0,0,0,0,0,0,0,0,4221.764853,42135.14114,596.385752,1196.558516,1996.382721,108430.1624,418870.2884,0,0,0,4221.764853,42135.14114,0.003538961,0.002692926,0.001881473,0.005473344,0.007684957,0.003246753,0.020900322,0.048043728,0.120179971,0.09882204,0,0,0,0.004729411,0.010752657,0.308441558,0.200160772,0.183256617,0.342600371,0.324702634,8,3,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,3,130
13829,520204,MO,MW,8,0.009026909,0.006549353,0.004281085,0.010715072,0.02246166,2411.064053,8426.99538,21292.34289,122549.453,426916.9311,0,0,0,0,0,0,0,1063.656105,10094.02585,33386.01762,2411.064053,8426.99538,20228.68679,112455.4272,393530.9135,0,0,1063.656105,10094.02585,33386.01762,0.070506329,0.084956105,0.077721774,0.010412956,0.006852179,0.161392405,0.162011173,0.120391705,0.21358877,0.230646864,0.123417722,0.192338388,0.186059908,0.018444368,0.009774732,0.025316456,0.084596967,0.090725806,0.167322518,0.152276408,18,7,1.166666667,4,0.222222222,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,135
13844,520207,MO,MW,3,0.172693976,0.138825434,0.110171566,0.217953759,0.132820289,1318.080083,3768.246006,8831.943457,132532.994,611776.1585,0,0,0,0,0,0,0,0,0,21937.03315,1318.080083,3768.246006,8831.943457,132532.994,589839.1253,0,0,0,0,21937.03315,0.021206349,0.011458167,0.008042039,0.007092179,0.01179923,0.171428571,0.112350598,0.06852865,0.138619444,0.124246329,0.063492063,0.027888446,0.012669162,0.012323518,0.019532149,0.003174603,0.015139442,0.046933487,0.104387449,0.213855456,18,7,0.277777778,1,0.055555556,0,NA,NA,NA,1,NA,NA,NA,0,NA,1,1,5,133
13861,520208,MO,MW,10,0.006351278,0.01057551,0.010578109,0.044485674,0.071761907,1414.311401,3719.377456,8571.694805,152032.9119,614277.6569,0,0,0,0,0,0,0,0,4569.618391,33040.4397,1414.311401,3719.377456,8571.694805,147463.2935,581237.2172,0,0,0,4569.618391,33040.4397,0.009426752,0.007232855,0.005975223,0.004990335,0.005258148,0.299363057,0.255183413,0.199078075,0.146960004,0.119673216,0,0,0.002304811,0.005661159,0.007099502,0,0,0,0.228206839,0.418689411,8,4,0,0,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,7,139
13864,520209,MO,MW,3,0.01661453,0.011571669,0.024968595,0.039627579,0.034714407,2523.777143,5960.204635,10293.90139,198195.3033,646908.7403,0,0,0,0,0,0,0,0,12488.81572,65856.59568,2523.777143,5960.204635,10293.90139,185706.4876,581052.1446,0,0,0,12488.81572,65856.59568,0.018386076,0.008546326,0.005117816,0.013711481,0.010942836,0.10443038,0.10543131,0.187643678,0.197535268,0.207503912,0,0,0,0.028214393,0.020973328,0,0.050319489,0.138505747,0.115665201,0.136512174,24,8,1.041666667,0,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,6,139
13880,520210,MO,MW,9,0.014448802,0.010603593,0.010779076,0.020342761,0.02595262,597.8180486,1196.408161,3694.937209,114046.9663,479713.0382,0,0,0,0,0,0,0,0,0,0,597.8180486,1196.408161,3694.937209,114046.9663,479713.0382,0,0,0,0,0,0.002645161,0.001055156,0.002305923,0.002367616,0.00237868,0.174193548,0.072741807,0.058366878,0.134823833,0.148216227,0,0,0,0.000391227,0.000276153,0.270967742,0.274980016,0.41173088,0.519687939,0.481788318,1,1,0,0,0,0,NA,NA,NA,0,0,0,NA,1,NA,0,0,2,136
13889,520212,MO,MW,8,0.01274946,0.006669226,0.006042698,0.018574511,0.076962521,2217.566034,4252.885675,6222.28698,182859.0166,497818.987,0,0,0,0,0,0,0,0,15691.88929,40201.63423,2217.566034,4252.885675,6222.28698,167167.1274,457617.3527,0,0,0,15691.88929,40201.63423,0.03116129,0.011482372,0.006027004,0.015476251,0.006464615,0,0.026442308,0.047400172,0.140884614,0.12378536,0.048387097,0.012820513,0.005170928,0.030008745,0.01068365,0.148387097,0.204326923,0.323470267,0.320994615,0.384294977,16,7,3,2,0.125,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1,1,5,140
13900,520213,MO,MW,9,0.050011858,0.03376853,0.015231041,0.046027356,0.031322055,1453.22221,3237.530052,7433.813211,166934.3705,794537.3677,0,0,0,0,2563.964704,0,0,0,6418.617413,65875.01419,1453.22221,3237.530052,7433.813211,160515.7531,726098.3888,0,0,0,6418.617413,68438.97889,0.027643312,0.012183267,0.008279137,0.011121314,0.024612424,0.038216561,0.058167331,0.15942446,0.154809164,0.146961612,0.035031847,0.015139442,0.012086331,0.019434568,0.04542408,0.388535032,0.451792829,0.387338129,0.255261371,0.228737037,18,7,0.5,6,0.333333333,NA,0,NA,NA,1,NA,0,NA,1,NA,1,1,9,138
